测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,651.json,651,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=651,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/651.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,4,4,4,0,0,否,否,是,1,0,703312,703313,4911779694935135,9466382.0,9466362.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,697.json,697,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=697,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/697.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703542,703545,3341779695153118,9466234.0,9466214.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,748.json,748,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=748,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/748.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703752,703753,3061779695313484,9466514.0,9466494.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,768.json,768,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=768,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/768.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,2,703787,703788,5351779695338450,9465750.0,9465730.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,787.json,787,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=787,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/787.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703840,703842,1431779695378633,9465278.0,9465258.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,817.json,817,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=817,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/817.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,1,703914,703915,5881779695435832,9464718.0,9464698.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,865.json,865,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=865,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/865.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704082,704083,3661779695549149,9467392.0,9467372.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,892.json,892,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=892,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/892.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704150,704151,4581779695594533,9466448.0,9466428.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,915.json,915,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=915,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/915.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,20.00,0.50,2,1,5,5,5,0,0,否,否,是,1,0,704198,704199,2151779695629268,9465648.0,9465628.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,032.json,32,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=32,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/032.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,3,2,7,7,7,0,0,否,否,是,1,1,700574,700580,3781779692410340,9477092.0,9477068.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,011.json,11,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=11,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/011.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700502,700503,2401779692373457,9477796.0,9477772.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,028.json,28,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=28,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/028.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700563,700565,8841779692404973,9477236.0,9477212.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,053.json,53,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=53,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/053.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700643,700645,6081779692444290,9476384.0,9476360.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,112.json,112,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=112,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/112.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,700809,700810,5451779692537691,9475004.0,9474980.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,134.json,134,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=134,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/134.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700931,700932,7551779692635559,9474592.0,9474568.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,137.json,137,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=137,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/137.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,700946,700947,2731779692645025,9474512.0,9474488.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,144.json,144,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=144,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/144.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,700962,700966,6261779692653758,9474248.0,9474224.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,242.json,242,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=242,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/242.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,2,701351,701353,5661779692883276,9472932.0,9472908.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,262.json,262,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=262,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/262.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,701399,701400,4591779692929824,9472744.0,9472720.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,306.json,306,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=306,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/306.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,1,702274,702276,6971779694100756,9472914.0,9472890.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,319.json,319,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=319,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/319.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702343,702344,9761779694146524,9474126.0,9474102.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,397.json,397,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=397,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/397.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702646,702647,5881779694496120,9472322.0,9472298.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,500.json,500,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=500,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/500.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,0,702864,702865,5851779694673670,9469998.0,9469974.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,513.json,513,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=513,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/513.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,702898,702901,3591779694689153,9469534.0,9469510.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,524.json,524,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=524,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/524.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,702936,702937,2371779694711886,9469174.0,9469150.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,536.json,536,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=536,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/536.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,2,702974,702976,5341779694736518,9469268.0,9469244.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,669.json,669,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=669,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/669.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,703397,703399,3951779695030018,9466034.0,9466010.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,682.json,682,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=682,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/682.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,5,5,1,1,否,否,是,1,0,703426,703428,2191779695046451,9465530.0,9465506.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,717.json,717,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=717,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/717.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,703606,703607,6401779695188668,9465902.0,9465878.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,718.json,718,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=718,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/718.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,703611,703613,6861779695191319,9465878.0,9465854.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,749.json,749,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=749,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/749.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,4,4,4,0,0,否,否,是,1,1,703755,703757,9411779695317167,9466494.0,9466470.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,822.json,822,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=822,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/822.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,703925,703927,1581779695444116,9464538.0,9464514.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,886.json,886,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=886,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/886.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,704135,704136,3761779695583132,9466640.0,9466616.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,889.json,889,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=889,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/889.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,3,3,3,0,0,否,否,是,1,1,704140,704143,9981779695587382,9466536.0,9466512.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,891.json,891,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=891,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/891.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,1,704146,704148,9461779695591865,9466472.0,9466448.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,950.json,950,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=950,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/950.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,3,3,3,0,0,否,否,是,1,0,704306,704308,3381779695707065,9465884.0,9465860.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,963.json,963,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=963,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/963.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,16.00,0.40,2,1,5,5,5,0,0,否,否,是,1,0,704341,704342,8231779695730199,9465516.0,9465492.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,250.json,250,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=250,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/250.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,12.00,0.30,3,2,5,6,6,1,1,否,否,是,1,1,701366,701369,1301779692897174,9472652.0,9472624.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,055.json,55,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=55,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/055.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,12.00,0.30,2,1,5,5,5,0,0,否,否,是,1,1,700650,700654,2001779692447888,9476320.0,9476292.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,409.json,409,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=409,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/409.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,12.00,0.30,2,1,3,3,3,0,0,否,否,是,1,0,702667,702668,5721779694517620,9471934.0,9471906.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,581.json,581,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays1/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842&debugStart=581,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842/581.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong1date/0525_0842,普通中奖,12.00,0.30,2,1,3,3,3,0,0,否,否,是,1,1,703107,703110,1081779694807536,9468264.0,9468236.0,2段连消/续转 / 金色符号/百搭转换
