测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,3464.json,3464,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=3464,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/3464.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,691471,691472,1491779684880462889,915689.0,915689.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4339.json,4339,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4339,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4339.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,5,5,5,0,0,否,否,是,1,0,693104,693105,6621779685140375313,911807.0,911807.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4411.json,4411,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4411,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4411.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,693226,693227,8431779685159405414,910471.0,910471.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4597.json,4597,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4597,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4597.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,693648,693649,9541779685227315771,909527.0,909527.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4670.json,4670,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4670,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4670.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,5,5,5,0,0,否,否,是,1,0,693788,693789,1051779685249263890,908917.0,908917.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4815.json,4815,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4815,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4815.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,11,11,11,0,0,否,否,是,2,2,694022,694023,5491779685287828094,904623.0,904623.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5077.json,5077,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5077,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5077.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,1,694499,694500,5281779685367299532,903207.0,903207.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5239.json,5239,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5239,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5239.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,5,6,6,1,1,否,否,是,1,1,694836,694838,3821779685417918813,905147.0,905147.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5283.json,5283,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5283,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5283.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,11,11,11,0,0,否,否,是,2,1,694909,694911,1131779685428785872,903691.0,903691.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5300.json,5300,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5300,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5300.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,694943,694944,7911779685434016901,903949.0,903949.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5929.json,5929,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5929,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5929.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,6,6,6,0,0,否,否,是,1,0,696140,696141,2791779685609707874,900617.0,900617.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,5956.json,5956,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5956,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5956.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,40.00,1.00,2,1,5,5,5,0,0,否,否,是,1,0,696186,696188,4801779685616577912,899995.0,899995.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,4248.json,4248,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4248,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4248.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,38.00,0.95,4,3,15,16,16,1,1,否,否,是,2,2,692927,692931,7581779685113644167,911169.0,911167.0,4段连消/续转 / 金色符号/百搭转换
连消/掉落,278.json,278,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=278,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/278.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,38.00,0.95,3,2,10,11,11,1,1,否,否,是,2,0,685518,685520,4481779683864553531,914761.0,914759.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,457.json,457,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=457,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/457.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,38.00,0.95,3,2,8,8,8,0,0,否,否,是,1,0,685824,685827,9391779683914788809,911875.0,911873.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,2450.json,2450,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2450,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2450.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,38.00,0.95,3,2,7,9,9,2,1,否,否,是,1,0,689476,689478,1701779684548686146,913257.0,913255.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,3127.json,3127,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=3127,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/3127.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,38.00,0.95,3,2,10,11,11,1,1,否,否,是,1,0,690823,690825,4731779684774586300,915975.0,915973.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,342.json,342,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=342,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/342.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,11,12,13,1,1,否,否,是,2,1,685608,685611,2951779683879854615,912735.0,912731.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,962.json,962,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=962,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/962.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,9,9,9,0,0,否,否,是,1,1,686736,686739,9181779684060878609,907835.0,907831.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,1839.json,1839,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=1839,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/1839.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,7,7,7,0,0,否,否,是,1,2,688314,688316,7731779684323437044,905233.0,905229.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,1919.json,1919,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=1919,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/1919.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,12,12,12,0,0,否,否,是,1,2,688475,688478,2541779684352107197,907211.0,907207.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,2634.json,2634,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2634,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2634.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,9,9,9,0,0,否,否,是,1,0,689876,689878,8331779684622151489,921653.0,921649.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,2690.json,2690,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=2690,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/2690.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,13,14,14,1,1,否,否,是,2,0,689981,689983,6381779684639699582,921617.0,921613.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,3996.json,3996,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=3996,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/3996.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,1,692444,692447,1521779685037650753,910551.0,910547.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,4153.json,4153,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4153,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4153.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,8,9,9,1,1,否,否,是,1,0,692774,692776,2251779685089382035,913089.0,913085.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,4161.json,4161,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4161,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4161.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,0,692788,692791,2081779685091545047,912857.0,912853.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,4434.json,4434,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4434,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4434.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,0,693304,693306,2561779685171755482,911365.0,911361.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,4889.json,4889,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=4889,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/4889.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,0,694143,694145,8001779685307854204,903141.0,903137.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,5246.json,5246,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5246,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5246.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,9,10,11,1,1,否,否,是,2,2,694847,694849,2571779685419569822,904919.0,904915.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,5476.json,5476,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5476,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5476.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,11,11,11,0,0,否,否,是,1,1,695283,695286,1151779685483514176,906463.0,906459.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,5623.json,5623,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5623,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5623.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,15,15,15,0,0,否,否,是,2,0,695536,695538,3281779685521303383,903113.0,903109.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,5681.json,5681,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=5681,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/5681.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,3,2,10,10,10,0,0,否,否,是,1,1,695685,695687,4381779685542693504,903397.0,903393.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,146.json,146,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=146,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/146.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,0,685300,685301,6021779683827930331,916829.0,916825.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,268.json,268,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=268,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/268.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,1,685503,685504,7261779683862225518,914731.0,914727.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,533.json,533,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=533,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/533.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,6,7,7,1,1,否,否,是,1,0,685986,685987,5001779683942066955,914187.0,914183.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,618.json,618,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=618,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/618.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,0,686125,686126,2241779683965759086,912613.0,912609.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,622.json,622,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=622,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/622.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,2,686130,686131,2241779683966702091,912489.0,912485.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,795.json,795,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=795,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/795.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,0,686421,686422,1921779684012377342,909225.0,909221.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,922.json,922,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=922,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/922.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,1,686672,686674,2631779684050880555,908801.0,908797.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,1176.json,1176,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=6937d51c78fce0f2d29f93346f8c0f6e&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407&debugStart=1176,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407/1176.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_1407,普通中奖,36.00,0.90,2,1,7,7,7,0,0,否,否,是,1,1,687169,687170,4161779684131927005,910931.0,910927.0,2段连消/续转 / 金色符号/百搭转换
