测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
普通空转,020.json,20,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=20,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/020.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672480,672480,1779439117713f0145bae1b54679e257aba4404523f41,1657486.0,1657446.0,
普通空转,021.json,21,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=21,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/021.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672483,672483,1779439120963f0145bae1b54679e257aba4404523f41,1657446.0,1657406.0,
普通空转,022.json,22,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=22,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/022.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672486,672486,1779439124230f0145bae1b54679e257aba4404523f41,1657406.0,1657366.0,
普通空转,023.json,23,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=23,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/023.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672487,672487,1779439127462f0145bae1b54679e257aba4404523f41,1657366.0,1657326.0,
普通空转,024.json,24,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=24,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/024.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672489,672489,1779439130680f0145bae1b54679e257aba4404523f41,1657326.0,1657286.0,
普通空转,025.json,25,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=25,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/025.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672493,672493,1779439133913f0145bae1b54679e257aba4404523f41,1657286.0,1657246.0,
普通空转,027.json,27,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=27,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/027.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672498,672498,1779439143129f0145bae1b54679e257aba4404523f41,1657236.0,1657196.0,
普通空转,028.json,28,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=28,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/028.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672500,672500,1779439146413f0145bae1b54679e257aba4404523f41,1657196.0,1657156.0,
普通空转,029.json,29,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=29,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/029.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672502,672502,1779439149647f0145bae1b54679e257aba4404523f41,1657156.0,1657116.0,
普通空转,030.json,30,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=30,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/030.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672506,672506,1779439152897f0145bae1b54679e257aba4404523f41,1657116.0,1657076.0,
普通空转,032.json,32,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=32,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/032.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672511,672511,1779439162347f0145bae1b54679e257aba4404523f41,1657084.0,1657044.0,
普通空转,033.json,33,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=33,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/033.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672513,672513,1779439165646f0145bae1b54679e257aba4404523f41,1657044.0,1657004.0,
普通空转,034.json,34,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=34,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/034.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672515,672515,1779439168863f0145bae1b54679e257aba4404523f41,1657004.0,1656964.0,
普通空转,035.json,35,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=35,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/035.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672519,672519,1779439172112f0145bae1b54679e257aba4404523f41,1656964.0,1656924.0,
普通空转,036.json,36,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=36,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/036.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672521,672521,1779439175363f0145bae1b54679e257aba4404523f41,1656924.0,1656884.0,
普通空转,039.json,39,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=39,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/039.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672537,672537,1779439196297f0145bae1b54679e257aba4404523f41,1657044.0,1657004.0,
普通空转,040.json,40,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=40,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/040.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672539,672539,1779439199547f0145bae1b54679e257aba4404523f41,1657004.0,1656964.0,
普通空转,041.json,41,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=41,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/041.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672541,672541,1779439202829f0145bae1b54679e257aba4404523f41,1656964.0,1656924.0,
普通空转,042.json,42,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=42,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/042.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672543,672543,1779439206063f0145bae1b54679e257aba4404523f41,1656924.0,1656884.0,
普通空转,043.json,43,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=43,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/043.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672545,672545,1779439209297f0145bae1b54679e257aba4404523f41,1656884.0,1656844.0,
普通空转,046.json,46,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=46,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/046.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672556,672556,1779439226613f0145bae1b54679e257aba4404523f41,1656988.0,1656948.0,
普通空转,047.json,47,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=47,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/047.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672558,672558,1779439229880f0145bae1b54679e257aba4404523f41,1656948.0,1656908.0,
普通空转,048.json,48,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=48,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/048.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672559,672559,1779439233097f0145bae1b54679e257aba4404523f41,1656908.0,1656868.0,
普通空转,049.json,49,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=49,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/049.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672563,672563,1779439236362f0145bae1b54679e257aba4404523f41,1656868.0,1656828.0,
普通空转,050.json,50,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=50,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/050.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672564,672564,1779439239597f0145bae1b54679e257aba4404523f41,1656828.0,1656788.0,
普通空转,053.json,53,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=53,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/053.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672576,672576,1779439254747f0145bae1b54679e257aba4404523f41,1656724.0,1656684.0,
普通空转,054.json,54,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=54,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/054.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672578,672578,1779439257980f0145bae1b54679e257aba4404523f41,1656684.0,1656644.0,
普通空转,055.json,55,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=55,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/055.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672579,672579,1779439261247f0145bae1b54679e257aba4404523f41,1656644.0,1656604.0,
普通空转,056.json,56,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=56,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/056.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672580,672580,1779439264497f0145bae1b54679e257aba4404523f41,1656604.0,1656564.0,
普通空转,058.json,58,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=58,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/058.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672583,672583,1779439273863f0145bae1b54679e257aba4404523f41,1656572.0,1656532.0,
普通空转,059.json,59,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=59,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/059.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672584,672584,1779439277096f0145bae1b54679e257aba4404523f41,1656532.0,1656492.0,
普通空转,060.json,60,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=60,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/060.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672585,672585,1779439280329f0145bae1b54679e257aba4404523f41,1656492.0,1656452.0,
普通空转,062.json,62,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=62,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/062.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672588,672588,1779439289530f0145bae1b54679e257aba4404523f41,1656422.0,1656382.0,
普通空转,063.json,63,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=63,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/063.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672589,672589,1779439292763f0145bae1b54679e257aba4404523f41,1656382.0,1656342.0,
普通空转,064.json,64,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=64,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/064.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672591,672591,1779439295997f0145bae1b54679e257aba4404523f41,1656342.0,1656302.0,
普通空转,065.json,65,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=65,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/065.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672594,672594,1779439299246f0145bae1b54679e257aba4404523f41,1656302.0,1656262.0,
普通空转,067.json,67,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=67,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/067.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672600,672600,1779439308530f0145bae1b54679e257aba4404523f41,1656270.0,1656230.0,
普通空转,068.json,68,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=68,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/068.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672603,672603,1779439311780f0145bae1b54679e257aba4404523f41,1656230.0,1656190.0,
普通空转,069.json,69,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=69,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/069.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672607,672607,1779439315030f0145bae1b54679e257aba4404523f41,1656190.0,1656150.0,
普通空转,070.json,70,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=70,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/070.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672610,672610,1779439318264f0145bae1b54679e257aba4404523f41,1656150.0,1656110.0,
普通空转,071.json,71,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=71,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/071.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672613,672613,1779439321497f0145bae1b54679e257aba4404523f41,1656110.0,1656070.0,
普通空转,072.json,72,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=72,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/072.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,0,672615,672615,1779439324747f0145bae1b54679e257aba4404523f41,1656070.0,1656030.0,
普通空转,073.json,73,0,,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526&debugStart=73,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526/073.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0526,未中奖,0.00,0.00,1,0,0,0,0,0,0,否,否,否,0,1,672616,672616,1779439327997f0145bae1b54679e257aba4404523f41,1656030.0,1655990.0,
