测试类型,文件,编号,推荐分,特征标签,回放链接,json绝对地址,数据目录,类型,总赢,倍率,请求数,掉落次数,补牌总数,消除位置总数,wp中奖位置总数,wild总数(可见盘面),单次最大wild数(可见盘面),是否免费旋转,免费送胡,是否金色百搭,中奖线,Scatter,起始SID,结束SID,spinId,起始余额,结束余额,为什么要测
连消/掉落,575.json,575,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=575,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/575.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,98.00,2.45,3,2,13,14,15,1,1,否,否,是,2,0,690187,690204,1681779684673475,9476684.0,9476742.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,563.json,563,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=563,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/563.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,96.00,2.40,3,2,14,14,14,0,0,否,否,是,1,1,690024,690045,5991779684647075,9477012.0,9477068.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,547.json,547,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=547,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/547.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,96.00,2.40,2,1,8,8,8,0,0,否,否,是,1,0,689659,689662,5661779684585791,9475760.0,9475816.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,990.json,990,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=990,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/990.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,94.00,2.35,3,2,11,12,12,1,1,否,否,是,1,2,696656,696660,5281779686124483,9478220.0,9478274.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,489.json,489,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=489,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/489.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,84.00,2.10,4,3,13,14,14,1,1,否,否,是,1,0,686683,686712,6951779684052521,9477468.0,9477512.0,4段连消/续转 / 金色符号/百搭转换
连消/掉落,374.json,374,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=374,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/374.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,84.00,2.10,3,2,13,14,15,1,1,否,否,是,2,0,684693,684695,8561779683552691,9477030.0,9477074.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,401.json,401,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=401,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/401.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,84.00,2.10,3,2,13,13,13,0,0,否,否,是,1,1,684787,684790,3401779683687923,9476536.0,9476580.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,060.json,60,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=60,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/060.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,80.00,2.00,3,2,9,10,10,1,1,否,否,是,1,0,684032,684035,2081779682664376,9484128.0,9484168.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,066.json,66,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=66,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/066.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,80.00,2.00,3,2,11,12,12,1,1,否,否,是,1,1,684044,684047,4481779682676410,9483970.0,9484010.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,911.json,911,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=911,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/911.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,80.00,2.00,2,1,6,6,6,0,0,否,否,是,1,1,696260,696269,2831779685627687,9475860.0,9475900.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,068.json,68,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=68,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/068.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,78.00,1.95,3,2,13,13,13,0,0,否,否,是,1,1,684050,684053,7731779682682711,9483970.0,9484008.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,436.json,436,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=436,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/436.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,78.00,1.95,3,2,11,11,11,0,0,否,否,是,1,0,684933,684936,9921779683765223,9476056.0,9476094.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,029.json,29,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=29,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/029.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,76.00,1.90,5,4,17,18,18,1,1,否,否,是,1,0,683951,683957,8761779682582860,9484642.0,9484678.0,5段连消/续转 / 金色符号/百搭转换
连消/掉落,021.json,21,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=21,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/021.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,76.00,1.90,3,2,12,14,15,2,1,否,否,是,2,0,683935,683937,9091779682567176,9484850.0,9484886.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,098.json,98,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=98,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/098.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,3,2,10,11,11,1,1,否,否,是,1,1,684126,684129,8991779682758892,9483568.0,9483600.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,128.json,128,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=128,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/128.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,2,1,8,8,8,0,0,否,否,是,1,1,684173,684174,5921779682808442,9482518.0,9482550.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,160.json,160,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=160,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/160.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,2,1,8,8,8,0,0,否,否,是,1,2,684233,684234,4471779682878325,9482092.0,9482124.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,206.json,206,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=206,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/206.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,2,1,8,8,8,0,0,否,否,是,1,0,684307,684308,5931779682957641,9480602.0,9480634.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,371.json,371,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=371,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/371.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,2,1,10,10,10,0,0,否,否,是,1,1,684688,684689,1051779683545858,9477058.0,9477090.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,901.json,901,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=901,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/901.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,72.00,1.80,2,1,8,8,8,0,0,否,否,是,1,1,696117,696126,2521779685606269,9476068.0,9476100.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,049.json,49,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=49,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/049.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,68.00,1.70,3,2,13,14,15,1,1,否,否,是,2,2,684002,684005,4041779682633476,9484250.0,9484278.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,560.json,560,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=560,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/560.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,66.00,1.65,3,2,13,14,14,1,1,否,否,是,2,1,689895,689916,7621779684624958,9475850.0,9475876.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,058.json,58,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=58,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/058.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,64.00,1.60,2,1,10,11,11,1,1,否,否,是,2,0,684023,684024,3901779682654859,9484046.0,9484070.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,946.json,946,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=946,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/946.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,64.00,1.60,2,1,11,11,11,0,0,否,否,是,2,1,696362,696363,6451779685695136,9475544.0,9475568.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,305.json,305,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=305,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/305.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,60.00,1.50,2,1,6,6,6,0,0,否,否,是,1,0,684494,684495,2001779683128524,9477924.0,9477944.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,055.json,55,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=55,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/055.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,56.00,1.40,3,2,11,11,11,0,0,否,否,是,1,0,684015,684018,5351779682646511,9484106.0,9484122.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,649.json,649,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=649,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/649.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,56.00,1.40,3,2,10,11,11,1,1,否,否,是,1,1,691813,691834,9881779684933607,9479702.0,9479718.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,881.json,881,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=881,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/881.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,56.00,1.40,3,2,10,12,13,2,1,否,否,是,2,0,695819,695836,6401779685563005,9476306.0,9476322.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,880.json,880,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=880,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/880.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,56.00,1.40,2,1,12,12,12,0,0,否,否,是,2,1,695801,695805,4811779685560319,9476290.0,9476306.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,358.json,358,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=358,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/358.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,54.00,1.35,2,1,10,11,11,1,1,否,否,是,2,0,684668,684669,9071779683524491,9477424.0,9477438.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,113.json,113,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=113,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/113.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,52.00,1.30,3,2,12,12,12,0,0,否,否,是,2,1,684149,684151,7211779682783376,9483044.0,9483056.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,750.json,750,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=750,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/750.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,52.00,1.30,3,2,9,10,10,1,1,否,否,是,1,1,693475,693496,1801779685199523,9478546.0,9478558.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,590.json,590,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=590,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/590.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,50.00,1.25,2,1,9,10,10,1,1,否,否,是,2,0,690366,690370,1931779684700942,9476590.0,9476600.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,075.json,75,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=75,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/075.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,3,2,10,10,10,0,0,否,否,是,1,1,684071,684074,8101779682703843,9483920.0,9483928.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,428.json,428,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=428,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/428.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,3,2,11,12,13,1,1,否,否,是,2,2,684893,684913,3661779683739739,9476008.0,9476016.0,3段连消/续转 / 金色符号/百搭转换
连消/掉落,089.json,89,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=89,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/089.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,684109,684110,3261779682742909,9483846.0,9483854.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,187.json,187,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=187,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/187.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,1,684276,684277,5111779682921908,9481170.0,9481178.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,355.json,355,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=355,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/355.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,2,684663,684664,6811779683518292,9477496.0,9477504.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,435.json,435,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=435,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/435.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,0,684931,684932,5901779683762473,9476048.0,9476056.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,549.json,549,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=549,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/549.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,7,7,7,0,0,否,否,是,1,1,689746,689754,8641779684601525,9476168.0,9476176.0,2段连消/续转 / 金色符号/百搭转换
连消/掉落,632.json,632,75,金色/百搭,https://fish-games.s3.amazonaws.com/MahjongWays2/index.html?env=ceshislot.osshaiwai.com&hasFloat=0&token=436475c81b51e6893c740657870f86b7&language=en&debug=1&debugDataPath=https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523&debugStart=632,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523/632.json,https://raw.githubusercontent.com/jygameclub/testdataapi/main/mahjong2date/0525_0523,普通中奖,48.00,1.20,2,1,12,13,13,1,1,否,否,是,2,0,691583,691585,5681779684898391,9479834.0,9479842.0,2段连消/续转 / 金色符号/百搭转换
